Customer Entitlements,"Customer entitlements allow enterprises to define the items their customers canbuy. For example, an enterprise may restrict a customer from buying items underits Computers category but allow the customer to buy items under its TVscategory.Customer entitlements are defined by configuring the following:Customer Entitlement StrategyCustomer Entitlement RulesCustomer Assignments"
Customer Entitlement Strategy,Customer entitlement strategy allows enterprises to specify rules for enforcingcustomer entitlements. Customer entitlement strategies can be categorized asfollows:Customers can access only the items that are assigned to them in customerentitlements.Customers can access only the items that are assigned to them in pricelists.Customers can access only the items that are assigned to them in both pricelistsand customer entitlements.Customers can access all items regardless of pricelists and customer entitlements.
Customer Entitlement Rules,"Customer entitlement rules specify items that are assigned to customers incustomer entitlements. Only items from the online catalog can be specified undercustomer entitlement rules. An organization can define its own customerentitlement rules or inherit customer entitlement rules from another enterprise. Forinformation about inheriting enterprise-level rules from another enterprise, refer tothe Sterling Selling and Fulfillment Foundation: Configuration Guide.A customer entitlement contains one or more customer entitlement rules thatcollectively define the list of items for the entitlement. To define a rule, start withno categories and then add customer entitlement rules to include items; or startwith all items in your online catalog and add customer entitlement rules to excludeitems. Items can be included by categories of items or by item attributes.Note: You cannot use derived, computed, or reference attributes in customerentitlement rules.Customer Entitlement Rule PrecedenceThe Sterling Selling and Fulfillment Foundation executes customer entitlementrules in a specified order, with the last rule taking precedence over the firstspecified rule. For example, you may define a customer entitlement called TVs byfirst adding a customer entitlement rule that includes all TVs brands in the TVcategory and then add another rule that excludes Brand-X TVs. The last specifiedcustomer entitlement rule takes precedence; in this example, customers assigned tothe TVs customer entitlement can access all TV brands except Brand-X TVs."
Assign Customers to Entitlements,"Customers are assigned to entitlement rules either directly or dynamically. TheSterling Selling and Fulfillment Foundation provides the following dynamiccustomer assignments:Vertical customers, such as education and government customers.Relationship Type, customers such as resellers and distributors.Customer Level, such as platinum and gold customers.Region, determined by mapping the customer's address to a region defined inthe Region Schema.When dynamic assignments are specified, customers belonging to the specifiedgroups are assigned to the corresponding customer entitlement. For example, ifyou select the platinum membership level for a customer assignment, allplatinum-level customers are assigned to that customer entitlement.A customer can have multiple customer entitlements. When this occurs, thecustomer is entitled to all the items specified by the combined entitlements. If onecustomer entitlement includes items that are excluded by another customerentitlement, the customer is entitled to all the specified items, including the itemsthat are excluded by the second customer entitlement.Direct AssignmentYou can specify that an enterprise must allow only direct assignments for acustomer. If a customer is assigned directly and dynamically to differententitlements, only direct assignment is allowed. For example, if a B2C customer isdirectly assigned to the TVs customer entitlement and dynamically assigned to theComputers customer entitlement, the customer is entitled to only the itemsspecified in the TVs entitlement. However, if you do not specify Use DirectAssignment if Exists, the customer is entitled to all the items specified under theTVs and Computers customer entitlements."
Seller Entitlements and Customer Entitlements:An Example,"Seller entitlements allow a catalog organization to control other organizations'access to categories in the master catalog. Depending on its seller entitlements, anorganization may be able to view categories managed by the catalog organizationor another organization; or, an organization may be restricted from viewing acompetitor's categories in the catalog. Additionally, an organization may be entitledto sell items from specified categories in the catalog.Customer entitlements allow an enterprise to define items its customers can buy. Ifseller entitlements allow an enterprise to sell catalog items that are managed by thecatalog organization or another organization, the enterprise can sell those items toits customers by defining customer entitlements for its customers.In the following figure, XYZ-CORP is an enterprise and catalog organization thatallows XYZ-Retail, a XYZ-CORP subcatalog organization, to sell items from thecatalog. XYZ-CORP uses seller entitlements to specify that XYZ-Retail can sellitems from the Memory and Platform categories. In this example, XYZ-Retail sellsitems from the Memory and Platform categories, which XYZ-CORP manages.Additionally, XYZ-Retail does not inherit customer entitlement rules fromXYZ-CORP. In this case, XYZ-Retail defines its own customer entitlements, whichdetermine the items XYZ-Retail's customers can buy. However, XYZ-Retail can onlyentitle its customers to buy items that XYZ-Retail is entitled to sell. If XYZ-Retailspecifies the Platform category in a customer entitlement for its customerXYZ-Store, XYZ-Store can buy items from the Platform category, but not from theMemory category."
An Overview of Catalog Search,"Sterling Selling and Fulfillment Foundation provides the Apache Lucene opensource search engine library for conducting fast and accurate searches. The Lucenesearch engine enables catalog organizations to create one searchable index file foreach locale from the data that is available in the Sterling Selling and FulfillmentFoundation database. This index file and a user query, which is defined bycustomer-provided search criteria, return search results in a filtered,easy-to-navigate format.Additionally, the Lucene query parser simplifies the process of entering searchcriteria by providing operators and terms to refine search results.Note: For more information about the Lucene open source search engine libraryand query parser, see the Lucene Web site:http://lucene.apache.orgCatalog search consists of the following processes:Catalog index buildingCatalog searching"
Catalog Index Building,"The Lucene searchable index file contains denormalized item data that has beenextracted from the Sterling Selling and Fulfillment Foundation database. The indexfile stores all the item data that is required for performing fast, scalable searches.Additionally, the index file is stored on the server, further enhancing theperformance of the search. For example, if a customer searches for red shirts, theLucene search engine uses the index file to quickly locate all the item informationpertaining to shirts with the attribute value of red.The Create Catalog Index time-triggered transaction builds an index file for eachsupported locale. The transaction can be configured to perform the following tasks:Build a full or incremental index file for each localeRun scheduled index builds or enable user-initiated index buildsActivate the indexThe transaction refers to an XML configuration file for instructions about buildingthe index file. The default index file configuration includes item data aboutattributes, categories, pricing information, and assets (Sterling Selling andFulfillment Foundation provides only the HTML format for asset type by default.)Note: You can customize catalog search by extending the corresponding XMLconfiguration file. For example, Sterling Selling and Fulfillment Foundationprovides only the US-English locale by default. However, you can add a locale,such as Canada-French, by extending the XML configuration file. Data fromexternal sources can be added to the index file by extending the XML configurationfile and by providing a custom implementation of the appropriate user exit. Youcan also add asset types. For more information about customizing item search, seethe Sterling Selling and Fulfillment Foundation: Extending the Database.If any changes are made in the database to the attributes of entities that aredefined in the catalog search XML configuration file, the catalog index must berebuilt, either incrementally or fully. For example, you must rebuild the index afteradding or deleting individual items in entitlement rules, or when an item is addedor removed from a category. The same is true when the price on an item ismodified or added. Additionally, the index must be fully rebuilt when there is apricelist assignment for anonymous or all customers removed.Note: If more than a third of the items in the catalog have changed, it isrecommended that you perform a full index build.For information about the Create Catalog Index time-triggered transaction, refer tothe Time-Triggered Transaction Reference in any of the Sterling Selling andFulfillment Foundation configuration guides. This appendix also describesconfiguration options for accessing catalog index files."
Searching the Catalog,"After the index file is built, customers can search an organization's active sellingcatalog by specifying search criteria. Customers can either enter arbitrary terms,such as Laptop Computer, as search criteria, or enter item attributes based oncategories, to locate specific items. When customers perform keyword searches in aparent category, only items from the parent category are returned; items from childcategories are not returned.Advanced search enables customers to specify item fields and values as searchcriteria. Advanced search also supports the Lucene query parser. Customers canuse special Lucene operators and terms, such as wildcards (#, *), to refine theirsearch.Note: For more information about the Lucene terms and operators that aresupported, see: http://lucene.apache.org/java/2_4_0/queryparsersyntax.htmlSearch results return a list of items that match the query formed from the searchcriteria. Typically, item information is retrieved from the Sterling Selling andFulfillment Foundation database. However, information for external attributes isretrieved directly from the index. Information for internal attributes can also beretrieved from the index by setting an attribute's Store value to Y in the extendedXML configuration file. After information is retrieved, it is displayed to thecustomer. The results also display a list of attributes and categories that match thequery and the number of matching items for each attribute and category.Sterling Selling and Fulfillment Foundation uses Ehcache functionality andSearchIndexCache for storing pre-search results of items within categories andfiltered attributes in the catalog for search index. For information about theout-of-the-box Ehcache functionality provided by IBM, refer to the Sterling Sellingand Fulfillment Foundation: Properties Guide. For detailed information about Ehcachefunctionality and how you can configure the elements and settings to enhanceyour cache for catalog search index, see http://ehcache.org/.Note: If the application server is not shut down gracefully, the Ehcache files mustbe cleaned up manually before restarting the application server. The path name forthe location where the Ehcache files are stored is the path name specified in thediskStore element of cacheoverride.xml. For example, <diskStorepath=""/<pathname>""/>. For more information regarding cacheoverride.xml, refer tothe Sterling Selling and Fulfillment Foundation: Properties Guide.Note: The cache is loaded independently for each application server. In somecases, if you are using multiple application servers, different users who are loggedinto different application servers may not get the same search results when a newindex is activated.Note: See information pertaining to the searchCatalogIndex API in the SterlingSelling and Fulfillment Foundation: Javadocs."
Catalog Index Building: Guidelines,"A catalog organization must build an index of the items in the Sterling Selling andFulfillment Foundation database before customers can run a catalog search. To setup index building, perform the following tasks:Configure the Create Catalog Index time-triggered transactionSpecify a location for storing index filesIn addition to these mandatory configuration tasks, administrators have the optionof configuring synonyms that enable customers to perform a search based onrelated terms. You can also customize the search configuration by extending thecatalog search XML configuration file. For example, if you want the search tosupport additional locales, extend the catalog search XML configuration file."
Waves,"A wave is an aggregation of picks across zones and orders that are consolidated tooptimize pick and prioritize shipment. Wave planning is very effective in highvolume pick or pack environments as it optimizes the labor costs. For low volumepick and pack warehouses (stores, stockrooms or low volume of orders), supportcustomer pick-up or for one-off shipments (urgent orders), it may be more effectiveto release shipments individually rather than group into waves.The demand at a wave level for a shipment is grouped and is further broken intothe method of pick to be employed using Pick Strategy, and where to pick theinventory using Pick Location Assignment. Containerization process is alsoapplied, if necessary, considering customer and SKU specific constraints.It is important in a warehouse to manage the total work issued on the system atany given time. The Sterling Warehouse Management System allows control overthe number of waves picked in parallel at a shipment group level. For example, awarehouse having 5 pre-defined shipment groups can ensure that each shipmentgroup releases and picks only one wave by setting the values to 1 at a shipmentgroup level."
Accepting Waves,"Waves that are created can be released automatically or manually. Somewarehouses may choose to monitor the waves that are created, and decide theirmanual release. This manual decision is called ""accepting the wave"". Shipmentsbelonging to waves that are not accepted would be considered for inclusion intonew waves.The acceptance of a wave in the Sterling Warehouse Management System can beautomatically or conditionally accepted based on constraints such as volume,weight constraints or configured to be always accepted non-conditionallydepending on shipment group configuration. Also, you can accept a wavemanually."
Lane Assignments,"Lane assignment is typically used in warehouses that have either large number ofshipments or carriers being used every day. Sorters may be employed to improvethe flow-through of containers for these shipments after they are picked andpacked.Shipments are sorted either by carrier or shipments. However, shipments are firstsorted by carrier to ensure that all shipments being shipped by a particular carrierare kept together to aid loading of a carrier's truck when it arrives. Then,shipments are sorted by shipments to ensure that shipments being picked frommultiple zones in a warehouse are consolidated before shipping the shipment. Inthe case of LTL or TL shipments, shipments are sorted into pallets by scanning thecontainers. To aid this sorting process, the Sterling Warehouse Management Systemassigns lanes to each shipment. The following figure depicts "
Releasing Waves,"A warehouse also specifies the release time for waves. For example, a shipmentgroup specified for a customer specifying a particular 'day of the week', becausethe delivery date requires waves to be released on a specific day. The releaseschedule considers waves that have been accepted for release.Shipments that do not have sufficient inventory are removed from a wave. Forshipments that require segmented inventory, the Sterling Warehouse ManagementSystem automatically checks released work orders for excess inventory that may beavailable, and creates a work order for the remaining quantity, if necessary, tocreate segmented inventory to fulfill the shipment.Based on the demand, the Sterling Warehouse Management System Release Wavesearches for inventory at a wave level in specific zones, and creates pick tasks foravailable inventory.Buyer ComplianceA buyer organization may choose to use units of measure defined in the buyer'scatalog. In such a situation, at the time of picking it is ensured that products arepicked in UOMs supported by the buyer organization. To achieve this, UOMs fromthe buyer's catalog is compared with the enterprise's catalog. The SterlingWarehouse Management System ensures that the UOMs defined in both thecatalogs and with same quantities are considered for picking.Over-PackingThe Sterling Warehouse Management System considers over-pack when UOMsdefined in the buyer's catalog are not used. In such case, multiple smallercontainers needs to be placed into a bigger container. However, this operation isoptional and can be defined in the Pack Planning configuration at thenode-enterprise level.The Sterling Warehouse Management System allows the performance of over-packon specific constraints like containerization, category, and volume. If UOM is notapplicable for shipment line's containerization category (item classification forContainerization Category), the Sterling Warehouse Management System considersonly those UOMs defined in the enterprise's catalog for picking. However, ifover-pack is applicable, UOMs whose volume is less than over-pack volume arenot eliminated during the picking process. By doing this, the Sterling WarehouseManagement System ensures that the products are not picked in UOMs thatrequire over-pack. The demand in these UOMs are picked as loose inventory, andtherefore assists containerization in over-packing."
Pick Strategy and Processes,"A Pick strategy is applied to waves to determine the pick processes and locationsto use when picking inventory.Pick strategy is comprised of:1 Pick Processes2 Pick Location AssignmentThe most commonly used pick processes are:Order Pick—This pick process is applicable for warehouses that perform pickoperations for a small number of orders, but high number of item picks for eachorder. Warehouses performing a low number of pick operations for an order findthe travel time excessive. But, warehouses performing pick operations with alarge number of orders find that the congestion from many pickers working inthe same area slows down the pick process.In the Sterling Warehouse Management System, pick tasks are sorted in the samesequence as defined in the pick flow. Users pick one order or shipment at a timefrom the assigned zones.Batch Pick—Multiple orders or shipments are grouped into batches. Constraintsare defined at the batch level for zones, locations, and number of units. Forwarehouses that perform low pick operations for an order, this pick processgreatly reduces the travel time allowing a picker to perform additional picktasks when in the same area. Since multiple orders are picked at the same time,warehouses must ensure not to mix orders. In situations where same dayshipping operations are critical, a balance between the optimal batch pick andshipping requirements must be achieved.Item Pick—Items across orders or shipments are picked from different zones atthe same time and brought to the pack, sorting, or staging locations to sort andconsolidate into individual shipments. These shipments are later moved to therespective pack locations for packing. Warehouses performing pick operationswith low number of items and a moderate to high number of picks for eachorder and item, benefit from the item pick process.Warehouses can determine the appropriate pick process based on the item andshipment attributes. All constraints and controls can be specified at the warehouselevel to handle seasonal or occasional peaks as follows:Choose the item pick process:– When demand at an item category level in a wave exceeds the defined limits.– For items with certain attributes, or shipments with shipment level attributessuch as single unit shipments.1. Choose the order pick process for items with certain attributes or shipmentswith shipment level attributes such as single unit or line shipments.2. Choose the batch pick process for regular and small orders. In the SterlingWarehouse Management System, you can specify zone-based picking as part ofthe batch pick strategy.The determination of pick process is based on the demand, which eliminates themanual handling of end-of-month and end-of-quarter procedures."
Pick Location Assignment,"The Pick Location Assignment (PLA) in the Sterling Warehouse ManagementSystem assigns locations to satisfy the demand. PLA is defined at the shipmentgroup level and may be shared across multiple shipment groups.When a shipment is added to a wave, the Sterling Warehouse Management Systemdetermines:1. The demand for each distinct item in shipment lines for shipments included inthe wave.2. The inventory and alternate UOMs for itemsIdentifying PLA Rules:PLA rules are defined for an item classification at the UOM level. A PLA rulepoints to a list of zones. Multiple PLA rules may be specified to ensure uniquezone level constraints for each combination of item classification or UOM. Forexample, for SKUs stocked in pallets, cases, and loose units, you can define 3distinct rules to cover zones that are applicable for each UOM.The Sterling Warehouse Management System identifies the PLA rule for a wave byidentifying the appropriate pick processes starting from the biggest UOM definedfor the item.If the pick process determination rules are not defined for a UOM, and if otherconditions are met, the pick processes can be selected using any UOM.DowngradingAbout this taskBased on the demand, if the system determines more than one pick process for aUOM, the pick processes are evaluated in the following order:1. Item Pick2. Order Pick3. Batch PickProcedure1. If the Sterling Warehouse Management System determines that the item pickprocess should be used, it:a. Determines PLA from the UOM specified in the Pick Process Determinationrules.b. Processes all UOM conditions defined starting from the largest UOM (UOMthat corresponds to the highest quantity).c. Performs PLA for the demand.d. Continues to process until the demand is completely satisfied or all UOMconditions are exhausted.2. If the Sterling Warehouse Management System determines that the order pickor batch pick process should be used, it:a. Determines PLA from the UOM specified in the:1. Pick Process Determination rules (applicable only for the order pickprocess)2. UOM Conditionb. Performs PLA for the demand.ResultsIf a demand is not fulfilled by a pick process, it is carried forward to either thenext pick process defined for that UOM. Otherwise, the demand is carried forwardto the pick process defined for the next highest UOM.The PLA algorithm checks for inventory availability in zones that are configuredfor pickingHonoring Split ConstraintsThe Sterling Warehouse Management System validates the LPN split constraintsdefined at the zone and PLA rule levels. These constraints determine whether alicense plate can be split during inventory allocation. If split constraints are definedat the zone and PLA rule levels, the system chooses the most restrictive constraintto ensure that constraints defined are not violated.The Sterling Warehouse Management System enables you to specify the UOM forproducts stored at a zone. If a UOM is specified:1. Users pick products in multiples of the specified UOM or full LPNs of the sameLPN type associated with the UOM.2. Users pick the entire quantity at the location if it matches the demand.For example, there is a demand for 25 units (1 case). The pallet quantity is 100 andcase quantity is 25. If pallets with cases are stored in a location and thecorresponding zone has a constraint for storing products in multiples of case, theSterling Warehouse Management System enables you to break pallets and pickcases from that location. If the zone is configured to store products in multiples ofpallet, then breaking pallets or picking cases from that zone is not allowed.However, in both scenarios, the Sterling Warehouse Management System enablesyou to pick the entire pallet from the zone.If a split UOM constraint is defined at a zone level, the UOM must be defined forall items in that zone.Split constraints defined at the PLA rule level allow you to configure different tasktypes for picking from an LPN or pick full LPNs from the same zone. This isachieved by creating multiple PLA rules for different UOMs.Although replenishment strategies are configured, the Sterling WarehouseManagement System does not perform demand-based replenishment for zones thathave split constraints defined at the PLA rule level or zone level. The existing pendin quantities are also not considered for allocation. This is to avoid violating a splitconstraint because the exact information about the incoming inventory is notavailable. However, you can replenish such zones using the location monitoringrules.Locations with InventoryWhen determining optimal locations, the Sterling Warehouse Management Systemconsiders order line attributes. The system also considers requested tag attributes,if available.The Sterling Warehouse Management System enables you to specify zones withinventory, and utilize the dedicated and dynamic slots in these zones, if applicable.All zones are considered in equal priority, thereby honoring FIFO and ship by date.The Sterling Warehouse Management System assigns pick locations for a zonebased on the ""Least Number of Trips"" or ""Pick-to-Clean"" optimizations. Thefollowing scenario further explains these strategies:Consider that there is a task to pick 35 units of an item. There are 5 locations inzone Z1 with their inventory picture as follows:1. L1: 402. L2: 303. L3: 204. L4: 105. L5: 5For zone Z1, the following constraints are not defined:a. 'inventory is stored in multiples of pallets or cases' constraintb. PLA rule level split constraintsIn this case, for 'Least Number of Trips' optimization, location L1 is suggested. For'Pick-to-Clean' optimization, locations L3, L4, and L5 are suggested.If an item is tracked by its FIFO number, or is a time-sensitive item, the locationhaving the inventory with the minimum FIFO number or ship-by-date is suggestedfirst by the Sterling Warehouse Management System.The following figure illustrates the PLA process for a zone configured for itempick.Dedicated LocationsThe Sterling Warehouse Management System allows the utilization of dedicatedand dynamic slots in the zones specified, if applicable. If dedicated locations donot exist for the demand, locations are determined dynamically in the zonesspecified. However, if dedicated locations exist, they can be allocated for theremaining demand. The Sterling Warehouse Management System ensures thatsufficient inventory exists in bulk zones to replenish the dedicated/dynamic slotlocations. It also allows the creation of a retrieval request for allocated demand tothe dedicated locations. Dedicated locations that cannot be replenished for theentire demand results in PLA exception. The Sterling Warehouse ManagementSystem allows applying zone constraints only when locations are determineddynamically. It does not allow mixing of SKUs in dynamic slotted locations unlessit is an infinite location.Pick Fence LocationsDuring peak times for a SKU the dedicated and dynamic slot locations are toosmall to occupy the demand even at a wave level. In such situations, the SterlingWarehouse Management System allows defining pick fence and its correspondingzone. The SKU quantity is deposited to the pick fence location (typically a floorlocation), where picking tasks are completed. Pick locations that are found result inPLA exception, and the Sterling Warehouse Management System ensures that aretrieval request is created for the entire demand to the pick locations. However,pick locations that cannot be replenished for the entire demand also results in PLAexception.Cross Dock LocationsThe Sterling Warehouse Management System allows for inbound shipments at thewarehouse to be considered as available inventory, after searching for inventory inother locations, as explained in the previous sections.The task types that are assigned to each location are specified at a PLA rule level.This allows a warehouse to have a different task type for a pallet pick, case pickand loose pick, by utilizing the combination of UOM and zones.The Sterling Warehouse Management System triggers demand based replenishmenttasks for the forward pick locations, considering the demand placed during thePLA process and the inventory availability for a SKU at the location."
Replenishment,"In a warehouse, as a product is removed from a location, the inventory in thatlocation requires re-stocking. This process is called replenishment. Demand-basedreplenishment is initiated after PLA has specified the total demand placed for anitem. A retrieval request is created by PLA for the demand.The replenishment strategy is specified for a zone that requires replenishment. Thezones to replenish from can be specified by the unit of measure that is required.For example, an active (loose) pick zone is replenished from case storage zone forthe UOM specified as EACH, while the case storage zone is replenished from thepallet zone when the unit of measure is CASE. Additional zones can be specifiedas secondary preferences in both these cases. During the replenishment process,zone attributes such as round-off level, controls the optimal quantity suggested forreplenishment. For example, in case storage zone, the quantity to replenish can berounded up to a case quantity for the item, while in a pallet zone, quantity toreplenish can be rounded up to a pallet quantity for the item.The Sterling Warehouse Management System groups demand-based tasks based onthe department requesting replenishment. For example, PLA for a wave createsboth replenishment task and pick task. Typically, replenishment tasks are expectedto precede pick tasks for a wave. The Sterling Warehouse Management Systemmay be configured such that pick tasks are kept on hold until inventory isreplenished and made available for picking for the entire batch, shipment, orcontainer."
Containerization,"Containerization is the process of using standardized containers for the storage andtransport of loose units from a warehouse. The containers used for containerizationare defined in Catalog Management.If you pack during picking, the results of containerization are used during picking.If you pack after picking, the results of containerization are used during packing.When packing is performed it is specified as part of the task type configuration inpick planning. This decision affects the way in which containerization logic works.However, the parameters that govern the logic remain the same regardless of whenpacking is performed.The following constraints are evaluated during containerization:1. Buyer specific constraints include:a. Whether the container requires shipment container markingb. The level at which shipment container markings are appliedc. Whether items can be mixed in a case based on different parameters, such asitem ID, mark for address, unit of measured. Whether items can be mixed in a pallet based on different parameters, such asitem ID, mark for address, unit of measure2. Warehouse/Enterprise specific constraints include:a. Whether items can be mixed in a case based on different parameters, such asitem ID, mark for address, unit of measureb. Whether items can be mixed in a pallet based on different parameters, such asitem ID, mark for address, unit of measurec. Which containers can be usedd. Whether the container requires shipment container marking based on parceland less-than truckload/truckload shipmentse. The level at which shipment container markings are applied based on parceland less-than truckload/truckload shipments3. Container specific constraints include:a. The Buyer on the shipment lineb. The shipment line item's containerization categoryc. The volume of the container that can be usedd. The maximum weight the container can holde. The quantity of a particular item the container can hold, based on itemclassificationIn addition to the standard industry constraints, the Sterling WarehouseManagement System ensures that a container does not contain multiple shipments,task types, items requiring different value-added services, and container categories.The Sterling Warehouse Management System provides the initial containerizationestimate to determine the pick strategy, which is recalculated during wave releasein accordance with PLA.A warehouse can also choose manual post-pick containerization. In this case apacker provides details about the shipment container chosen, and the items in thecontainer. For example, warehouses that handle soft items defy regular area,volume calculations, like clothes that have a 'squish' ratio or warehouses that donot have standard packs defined or are in the process of establishing the same.During containerization, the system creates Pallet labels if the item has an alternateUOM with LPN type = Pallet and containerization quantity matches the alternateUOM quantity. But for Parcel shipments, the creation of Pallet labels can beprevented by setting the propertyyfs.prevent.palletlabel.for.parcelshipment.tasktypelist to a list of task typesseparated by commas. If this property is not set or if the task is not among the tasktypes mentioned in the property value list, the system will retain the defaultbehavior.For more information about containerization, see the Sterling Warehouse ManagementSystem: Configuration Guide"
Batching,"Activities or processes in a warehouse are carried out on equipment that has theirown size or quantity restrictions. The different activities in a warehouse includepicking, retrieval for replenishment. The tasks are grouped into 'batches' ofactivities based on the equipment used to complete these tasks.Batch pick is defined as picking of multiple tasks across shipments in one trip. Abatch is picked either using equipment like carts or flatbeds or totes. Equipmentconstraints limit the number of units that is picked in one trip due to slots beingdefined in carts or physical limitations.The different methods of batch pick include:1. Pick—This process involves picking of multiple shipments into a single tote. Thepicked quantity is deposited at a pack station where packing slips or RadioFrequency (RF) Mobile Terminal scanners are used to pack the individualshipments.2. Sort while pick—This process involves picking of quantity into specific totesdetermined by the system. Each tote represents either a shipment or carton in ashipment. The picked quantity can now be dropped off at a pack station at atote level.3. Sort and pack while pick—This process involves picking of quantity into specificcartons placed in specific slots in a cart or flat bed. Each carton indicates theitem and quantity that needs to be packed in it as well as the size of carton. Thepicked cartons can now be individually dropped at packing station wherepacking slip is applied and carton is closed.The locations assigned for pick are also considered when building the optimalbatch. The optimal batch is determined by calculating cost of picking using criteriaincluding number of trips, number of locations visited and the number of aisles tobe visited, to determine the batch that takes the least time.Shipping Specific SerialsWhen a customer requests for shipments with serial numbers, the SterlingWarehouse Management System creates Move Requests for such shipments andreleases to the pack station."
Building a Cart Manually,"The manual cart build functionality provides the ability to build a picking cart byassociating a cart location to a set of totes, cartons or shipments.Cart build also provides the ability to capture the productivity of a user."
Printing Documents for a Wave,"The operation of a warehouse requires numerous documents, be it labels orreports, to be printed daily. The printing of the documents is either initiated by theoccurrence of specific events or requested ad hoc by a user. The SterlingWarehouse Management System provides necessary documentation to complete theoutbound processes. Documents are printed either individually or in a set orgroup. A document set consists of multiple documents that relate to individualactivity that is performed. The Sterling Warehouse Management System supportsprinting of standard documents for waves.Printing Carrier LabelsThe Sterling Warehouse Management System provides the ability to print carriercarton labels during wave release or at the time of manifest. To print labels duringwave release, the Sterling Warehouse Management System may generate a trackingnumber and print the labels for cartons that are manifested later."
Visibility,"The Sterling Warehouse Management System provides comprehensive visibility toshipments and waves through consoles. The combinations of the attributes arebetter illustrated through the following use cases or examples:v View waves status for priority UPS ShipmentsCriteria used include ship node, enterprise, status range and shipment group idrepresenting priority UPS shipmentsv View waves that are scheduled to release for tomorrowCriteria used include ship node, enterprise, status range and release no earlierthan date and timev View all shipments for a buyer that are included in wave expected to ship bytomorrowCriteria used include ship node, enterprise, buyer, select 'Shipment In Wave',select 'Enter Shipment Dates' to enter requested ship datesv View all shipments that are on a specific trailerCriteria used include ship node, enterprise and trailer number.v View all shipments that are picked or packed for a specific item that requiresadditional inspectionCriteria used include ship node, enterprise, item and status.v View all pick lists that have been created today for a specific carrierCriteria used include ship node, carrier and pick list date rangev View all loose cases that belong to a specific shipment that are awaiting pickCriteria used include ship node, container type, select 'Loose Quantity', shipmentnumber and status range"
Outbound Execution,"Outbound Execution covers the process from the point when pick tasks arereleased for an outbound shipment up to the point when the packages are loadedinto trailers.The seamless and flawless execution is an integral part of how reduced orderturnaround time and inventory accuracy is achieved. The ability of a system tomirror the routing of inventory in order to comply with the customer and itemrequirements are the key to reduced turnaround time. The following figureillustrates the relationship between Order Pipeline, Shipment Pipeline, andContainer Pipeline.Shipment specific attributes further define the process to be followed duringpicking and packing. For example, shipments are loaded in stop-off fashiondemanding that the picking and packing process be done in a certain sequence.LTL and TL require pallets to be built from individual containers. Parcel shipmentsare shipped at an individual carton or container level.Shipments requiring additional VAS activity are routed through the appropriatedepartments. Items that require assembly referred to as 'physical kits' are alsorouted through the VAS department. VAS activities, such as customer specificlabeling, monogramming, price ticketing and gift-wrapping deferred till the last minute are part of ""postponement"" strategies employed. The diverse nature of theVAS requirements enforces the need to track each individual process.The complex and shipment specific nature of the processes enforces the need tohave visibility to a shipment at a granular level.Outbound execution in the Sterling Warehouse Management System is a result ofthe strategies employed during the release of shipments. The flow of activity in awarehouse is modeled through business process configuration at a shipmentattribute level in a warehouse.An activity in a warehouse is modeled through a task type. Additional constraintsare defined at a task type level to control the execution. Task Managementmanages and monitors all tasks. Shipment selectors that are defined allow awarehouse to group shipments by attributes including 'Pack & Hold' or 'VAS.'A task is completed through Radio Frequency (RF) Mobile Terminal, batch sheet orinterfacing with appropriate MHE. The Sterling Warehouse Management Systemallows the deployment of different pick strategies including ""sort while pick,"" ""pickand sort,"" ""pick and pass"" in a warehouse. Also, a warehouse can choose to havebatch picking in the shelves, RF Mobile Terminal picking in bulk and put to lightsystems in active zones.Picking, packing and shipping procedures also adhere to the compliancerequirements at a customer, carrier level. Customs compliance is also enforced forinternational shipments. The requirements include appropriate labeling anddocumentation. The generation and printing of these documents is modeledthrough events in the business process configuration against a transaction. TheEvent Management then dispatches these prints through the application's printinfrastructure.The Sterling Warehouse Management System business process configuration atboth a shipment and container level allows quality control processes to beenforced. This improves the inventory accuracy of shipments, thereby improvingcustomer satisfaction.Parcel shipments are processed through a manifesting console. The Parcel CarrierAdapters (Carrier Adapter) provides integration to carrier-specific services,including FedEx Ship Manager, and other external carrier servers.LTL and TL shipments require creation of BOL. The Sterling WarehouseManagement System provides the VICS standard BOL. Trailer manifests or MasterBOL is also provided to carriers, if necessary.The Sterling Warehouse Management System provides complete control over theexecution process at a granular level. A shipment can be monitored, managed andprocessed through consoles. The Sterling Warehouse Management System providescomplete control over modifications done at a shipment line level."
